time,station_id,sbe_temp_avg,gross_range_test,climatology_test,flat_line_test,rate_of_change_test,spike_test,attenuated_signal_test,aggregate
2020-03-29 15:00:00,Mace Head,8.3827,1,3,1,1,1,1,3.0
2020-03-29 15:30:00,Mace Head,8.406201,1,3,1,1,1,1,3.0
2020-03-29 16:00:00,Mace Head,8.4025,1,3,1,1,1,1,3.0
2020-03-29 16:30:00,Mace Head,8.406,1,3,1,1,1,1,3.0
2020-03-29 17:00:00,Mace Head,8.3972,1,3,1,1,1,1,3.0
2020-03-29 17:30:00,Mace Head,8.3883,1,3,1,1,1,1,3.0
2020-03-29 18:00:00,Mace Head,8.3784,1,3,1,1,1,1,3.0
2020-03-29 18:30:00,Mace Head,8.357799,1,3,1,1,1,1,3.0
2020-03-29 19:00:00,Mace Head,8.3441,1,3,1,1,1,1,3.0
2020-03-29 19:30:00,Mace Head,8.325,1,3,1,1,1,1,3.0
2020-03-29 20:00:00,Mace Head,8.3293,1,3,1,1,1,1,3.0
2020-03-29 20:30:00,Mace Head,8.3202,1,3,1,1,1,1,3.0
2020-03-29 21:00:00,Mace Head,8.3186,1,3,1,1,1,1,3.0
2020-03-29 21:30:00,Mace Head,8.3149,1,3,1,1,1,1,3.0
2020-03-29 22:00:00,Mace Head,8.284099000000001,1,3,1,1,1,1,3.0
2020-03-29 22:30:00,Mace Head,8.2726,1,3,1,1,1,1,3.0
2020-03-29 23:00:00,Mace Head,8.2873,1,3,1,1,1,1,3.0
2020-03-29 23:30:00,Mace Head,8.1995,1,3,1,1,1,1,3.0
2020-03-30 00:00:00,Mace Head,8.1994,1,3,1,1,1,1,3.0
2020-03-30 00:30:00,Mace Head,8.232000000000001,1,3,1,1,1,1,3.0
2020-03-30 01:00:00,Mace Head,8.248901,1,3,1,1,1,1,3.0
2020-03-30 01:30:00,Mace Head,8.2681,1,3,1,1,1,1,3.0
2020-03-30 02:00:00,Mace Head,8.254,1,3,1,1,1,1,3.0
2020-03-30 02:30:00,Mace Head,8.2064,1,3,1,1,1,1,3.0
2020-03-30 03:00:00,Mace Head,8.2071,1,3,1,1,1,1,3.0
2020-03-30 03:30:00,Mace Head,8.2207,1,3,1,1,1,1,3.0
2020-03-30 04:00:00,Mace Head,8.2253,1,3,1,1,1,1,3.0
2020-03-30 04:30:00,Mace Head,8.2238,1,3,1,1,1,1,3.0
2020-03-30 05:00:00,Mace Head,8.2224,1,3,1,1,1,1,3.0
2020-03-30 05:30:00,Mace Head,8.2043,1,3,1,1,1,1,3.0
2020-03-30 06:00:00,Mace Head,8.1747,1,3,1,1,1,1,3.0
2020-03-30 06:30:00,Mace Head,8.1528,1,3,1,1,1,1,3.0
2020-03-30 07:00:00,Mace Head,8.1841,1,3,1,1,1,1,3.0
2020-03-30 07:30:00,Mace Head,8.187999999999999,1,3,1,1,1,1,3.0
2020-03-30 08:00:00,Mace Head,8.1971,1,3,1,1,1,1,3.0
2020-03-30 08:30:00,Mace Head,8.2141,1,3,1,1,1,1,3.0
2020-03-30 09:00:00,Mace Head,8.2325,1,3,1,1,1,1,3.0
2020-03-30 09:30:00,Mace Head,8.2425,1,3,1,1,1,1,3.0
2020-03-30 10:00:00,Mace Head,8.2463,1,3,1,1,1,1,3.0
2020-03-30 10:30:00,Mace Head,8.2369,1,3,1,1,1,1,3.0
2020-03-30 11:00:00,Mace Head,8.2782,1,3,1,1,1,1,3.0
2020-03-30 11:30:00,Mace Head,8.3197,1,3,1,1,1,1,3.0
2020-03-30 12:00:00,Mace Head,8.3625,1,3,1,1,1,1,3.0
2020-03-30 12:30:00,Mace Head,8.4057,1,3,1,1,1,1,3.0
2020-03-30 13:00:00,Mace Head,8.4531,1,3,1,1,1,1,3.0
2020-03-30 13:30:00,Mace Head,8.4513,1,3,1,1,1,1,3.0
2020-03-30 14:00:00,Mace Head,8.4536,1,3,1,1,1,1,3.0
2020-03-30 14:30:00,Mace Head,8.5168,1,3,1,1,1,1,3.0
2020-03-30 15:00:00,Mace Head,8.5561,1,3,1,1,1,1,3.0
2020-03-30 15:30:00,Mace Head,8.5617,1,3,1,1,1,1,3.0
2020-03-30 16:00:00,Mace Head,8.531901,1,3,1,1,1,1,3.0
2020-03-30 16:30:00,Mace Head,8.5206,1,3,1,1,1,1,3.0
2020-03-30 17:00:00,Mace Head,8.5118,1,3,1,1,1,1,3.0
2020-03-30 17:30:00,Mace Head,8.4964,1,3,1,1,1,1,3.0
2020-03-30 18:00:00,Mace Head,8.4868,1,3,1,1,1,1,3.0
2020-03-30 18:30:00,Mace Head,8.476,1,3,1,1,1,1,3.0
2020-03-30 19:00:00,Mace Head,8.4611,1,3,1,1,1,1,3.0
2020-03-30 19:30:00,Mace Head,8.4489,1,3,1,1,1,1,3.0
2020-03-30 20:00:00,Mace Head,8.436401,1,3,1,1,1,1,3.0
2020-03-30 20:30:00,Mace Head,8.424,1,3,1,1,1,1,3.0
2020-03-30 21:00:00,Mace Head,8.4237,1,3,1,1,1,1,3.0
2020-03-30 21:30:00,Mace Head,8.4242,1,3,1,1,1,1,3.0
2020-03-30 22:00:00,Mace Head,8.4128,1,3,1,1,1,1,3.0
2020-03-30 22:30:00,Mace Head,8.4109,1,3,1,1,1,1,3.0
2020-03-30 23:00:00,Mace Head,8.405599,1,3,1,1,1,1,3.0
2020-03-30 23:30:00,Mace Head,8.3752,1,3,1,1,1,1,3.0
2020-03-31 00:00:00,Mace Head,8.3519,1,3,1,1,1,1,3.0
2020-03-31 00:30:00,Mace Head,8.3478,1,3,1,1,1,1,3.0
2020-03-31 01:00:00,Mace Head,8.36,1,3,1,1,1,1,3.0
2020-03-31 01:30:00,Mace Head,8.4167,1,3,1,1,1,1,3.0
2020-03-31 02:00:00,Mace Head,8.422,1,3,1,1,1,1,3.0
2020-03-31 02:30:00,Mace Head,8.3759,1,3,1,1,1,1,3.0
2020-03-31 03:00:00,Mace Head,8.361,1,3,1,1,1,1,3.0
2020-03-31 03:30:00,Mace Head,8.3632,1,3,1,1,1,1,3.0
2020-03-31 04:00:00,Mace Head,8.3813,1,3,1,1,1,1,3.0
2020-03-31 04:30:00,Mace Head,8.396,1,3,1,1,1,1,3.0
2020-03-31 05:00:00,Mace Head,8.3899,1,3,1,1,1,1,3.0
2020-03-31 05:30:00,Mace Head,8.3612,1,3,1,1,1,1,3.0
2020-03-31 06:00:00,Mace Head,8.357000000000001,1,3,1,1,1,1,3.0
2020-03-31 06:30:00,Mace Head,8.3588,1,3,1,1,1,1,3.0
2020-03-31 07:00:00,Mace Head,8.350099,1,3,1,1,1,1,3.0
2020-03-31 07:30:00,Mace Head,8.3472,1,3,1,1,1,1,3.0
2020-03-31 08:00:00,Mace Head,8.337401,1,3,1,1,1,1,3.0
2020-03-31 08:30:00,Mace Head,8.3361,1,3,1,1,1,1,3.0
2020-03-31 09:00:00,Mace Head,8.3372,1,3,1,1,1,1,3.0
2020-03-31 09:30:00,Mace Head,8.345101,1,3,1,1,1,1,3.0
2020-03-31 10:00:00,Mace Head,8.3514,1,3,1,1,1,1,3.0
2020-03-31 10:30:00,Mace Head,8.3678,1,3,1,1,1,1,3.0
2020-03-31 11:00:00,Mace Head,8.3839,1,3,1,1,1,1,3.0
2020-03-31 11:30:00,Mace Head,8.4113,1,3,1,1,1,1,3.0
2020-03-31 12:00:00,Mace Head,8.424,1,3,1,1,1,1,3.0
2020-03-31 12:30:00,Mace Head,8.4478,1,3,1,1,1,1,3.0
2020-03-31 13:00:00,Mace Head,8.4643,1,3,1,1,1,1,3.0
2020-03-31 13:30:00,Mace Head,8.4724,1,3,1,1,1,1,3.0
2020-03-31 14:00:00,Mace Head,8.4992,1,3,1,1,1,1,3.0
2020-03-31 14:30:00,Mace Head,8.5429,1,3,1,1,1,1,3.0
2020-03-31 15:00:00,Mace Head,8.5563,1,3,1,1,1,1,3.0
2020-03-31 15:30:00,Mace Head,8.561499000000001,1,3,1,1,1,1,3.0
2020-03-31 16:00:00,Mace Head,8.590200999999999,1,3,1,1,1,1,3.0
2020-03-31 16:30:00,Mace Head,8.6361,1,3,1,1,1,1,3.0
2020-03-31 17:00:00,Mace Head,8.5971,1,3,1,1,1,1,3.0
2020-03-31 17:30:00,Mace Head,8.6266,1,3,1,1,1,1,3.0
2020-03-31 18:00:00,Mace Head,8.627,1,3,1,1,1,1,3.0
2020-03-31 18:30:00,Mace Head,8.5935,1,3,1,1,1,1,3.0
2020-03-31 19:00:00,Mace Head,8.5793,1,3,1,1,1,1,3.0
2020-03-31 19:30:00,Mace Head,8.5567,1,3,1,1,1,1,3.0
2020-03-31 20:00:00,Mace Head,8.5487,1,3,1,1,1,1,3.0
2020-03-31 20:30:00,Mace Head,8.5396,1,3,1,1,1,1,3.0
2020-03-31 21:00:00,Mace Head,8.5295,1,3,1,1,1,1,3.0
2020-03-31 21:30:00,Mace Head,8.5201,1,3,1,1,1,1,3.0
2020-03-31 22:00:00,Mace Head,8.5052,1,3,1,1,1,1,3.0
2020-03-31 22:30:00,Mace Head,8.503199,1,3,1,1,1,1,3.0
2020-03-31 23:00:00,Mace Head,8.4963,1,3,1,1,1,1,3.0
2020-03-31 23:30:00,Mace Head,8.476,1,3,1,1,1,1,3.0
2020-04-01 00:00:00,Mace Head,8.469,1,1,1,1,1,1,1.0
2020-04-01 00:30:00,Mace Head,8.4509,1,1,1,1,1,1,1.0
2020-04-01 01:00:00,Mace Head,8.443499000000001,1,1,1,1,1,1,1.0
2020-04-01 01:30:00,Mace Head,8.432,1,1,1,1,1,1,1.0
2020-04-01 02:00:00,Mace Head,8.426,1,1,1,1,1,1,1.0
2020-04-01 02:30:00,Mace Head,8.416099,1,1,1,1,1,1,1.0
2020-04-01 03:00:00,Mace Head,8.408399000000001,1,1,1,1,1,1,1.0
2020-04-01 03:30:00,Mace Head,8.406901,1,1,1,1,1,1,1.0
2020-04-01 04:00:00,Mace Head,8.4071,1,1,1,1,1,1,1.0
2020-04-01 04:30:00,Mace Head,8.4129,1,1,1,1,1,1,1.0
2020-04-01 05:00:00,Mace Head,8.4152,1,1,1,1,1,1,1.0
2020-04-01 05:30:00,Mace Head,8.3657,1,1,1,1,1,1,1.0
2020-04-01 06:00:00,Mace Head,8.3464,1,1,1,1,1,1,1.0
2020-04-01 06:30:00,Mace Head,8.3532,1,1,1,1,1,1,1.0
2020-04-01 07:00:00,Mace Head,8.371101,1,1,1,1,1,1,1.0
2020-04-01 07:30:00,Mace Head,8.3864,1,1,1,1,1,1,1.0
2020-04-01 08:00:00,Mace Head,8.3974,1,1,1,1,1,1,1.0
2020-04-01 08:30:00,Mace Head,8.4141,1,1,1,1,1,1,1.0
2020-04-01 09:00:00,Mace Head,8.4276,1,1,1,1,1,1,1.0
2020-04-01 09:30:00,Mace Head,8.463,1,1,1,1,1,1,1.0
2020-04-01 10:00:00,Mace Head,8.4946,1,1,1,1,1,1,1.0
2020-04-01 10:30:00,Mace Head,8.501000999999999,1,1,1,1,1,1,1.0
2020-04-01 11:00:00,Mace Head,8.5016,1,1,1,1,1,1,1.0
2020-04-01 11:30:00,Mace Head,8.5328,1,1,1,1,1,1,1.0
2020-04-01 12:00:00,Mace Head,8.5533,1,1,1,1,1,1,1.0
2020-04-01 12:30:00,Mace Head,8.5552,1,1,1,1,1,1,1.0
2020-04-01 13:00:00,Mace Head,8.581,1,1,1,1,1,1,1.0
2020-04-01 13:30:00,Mace Head,8.5997,1,1,1,1,1,1,1.0
2020-04-01 14:00:00,Mace Head,8.6111,1,1,1,1,1,1,1.0
2020-04-01 14:30:00,Mace Head,8.6529,1,1,1,1,1,1,1.0
2020-04-01 15:00:00,Mace Head,8.6356,1,1,1,1,1,1,1.0
2020-04-01 15:30:00,Mace Head,8.6469,1,1,1,1,1,1,1.0
2020-04-01 16:00:00,Mace Head,8.6578,1,1,1,1,1,1,1.0
2020-04-01 16:30:00,Mace Head,8.6809,1,1,1,1,1,1,1.0
2020-04-01 17:00:00,Mace Head,8.653400999999999,1,1,1,1,1,1,1.0
2020-04-01 17:30:00,Mace Head,8.7,1,1,1,1,1,1,1.0
2020-04-01 18:00:00,Mace Head,8.6997,1,1,1,1,1,1,1.0
2020-04-01 18:30:00,Mace Head,8.6848,1,1,1,1,1,1,1.0
2020-04-01 19:00:00,Mace Head,8.6723,1,1,1,1,1,1,1.0
2020-04-01 19:30:00,Mace Head,8.6635,1,1,1,1,1,1,1.0
2020-04-01 20:00:00,Mace Head,8.6678,1,1,1,1,1,1,1.0
2020-04-01 20:30:00,Mace Head,8.692799,1,1,1,1,1,1,1.0
2020-04-01 21:00:00,Mace Head,8.679,1,1,1,1,1,1,1.0
2020-04-01 21:30:00,Mace Head,8.6657,1,1,1,1,1,1,1.0
2020-04-01 22:00:00,Mace Head,8.6571,1,1,1,1,1,1,1.0
2020-04-01 22:30:00,Mace Head,8.656299,1,1,1,1,1,1,1.0
2020-04-01 23:00:00,Mace Head,8.6306,1,1,1,1,1,1,1.0
2020-04-01 23:30:00,Mace Head,8.6207,1,1,1,1,1,1,1.0
2020-04-02 00:00:00,Mace Head,8.6266,1,1,1,1,1,1,1.0
2020-04-02 00:30:00,Mace Head,8.6291,1,1,1,1,1,1,1.0
2020-04-02 01:00:00,Mace Head,8.633099000000001,1,1,1,1,1,1,1.0
2020-04-02 01:30:00,Mace Head,8.6306,1,1,1,1,1,1,1.0
2020-04-02 02:00:00,Mace Head,8.6241,1,1,1,1,1,1,1.0
2020-04-02 02:30:00,Mace Head,8.6151,1,1,1,1,1,1,1.0
2020-04-02 03:00:00,Mace Head,8.6082,1,1,1,1,1,1,1.0
2020-04-02 03:30:00,Mace Head,8.6058,1,1,1,1,1,1,1.0
2020-04-02 04:00:00,Mace Head,8.5982,1,1,1,1,1,1,1.0
2020-04-02 04:30:00,Mace Head,8.583200999999999,1,1,1,1,1,1,1.0
2020-04-02 05:00:00,Mace Head,8.5707,1,1,1,1,1,1,1.0
2020-04-02 05:30:00,Mace Head,8.5582,1,1,1,1,1,1,1.0
2020-04-02 06:00:00,Mace Head,8.5668,1,1,1,1,1,1,1.0
2020-04-02 06:30:00,Mace Head,8.5637,1,1,1,1,1,1,1.0
2020-04-02 07:00:00,Mace Head,8.5575,1,1,1,1,1,1,1.0
2020-04-02 07:30:00,Mace Head,8.5504,1,1,1,1,1,1,1.0
2020-04-02 08:00:00,Mace Head,8.5479,1,1,1,1,1,1,1.0
2020-04-02 08:30:00,Mace Head,8.5505,1,1,1,1,1,1,1.0
2020-04-02 09:00:00,Mace Head,8.5426,1,1,1,1,1,1,1.0
2020-04-02 09:30:00,Mace Head,8.5512,1,1,1,1,1,1,1.0
2020-04-02 10:00:00,Mace Head,8.5626,1,1,1,1,1,1,1.0
2020-04-02 10:30:00,Mace Head,8.567,1,1,1,1,1,1,1.0
2020-04-02 11:00:00,Mace Head,8.578,1,1,1,1,1,1,1.0
2020-04-02 11:30:00,Mace Head,8.579001,1,1,1,1,1,1,1.0
2020-04-02 12:00:00,Mace Head,8.5824,1,1,1,1,1,1,1.0
2020-04-02 12:30:00,Mace Head,8.5849,1,1,1,1,1,1,1.0
2020-04-02 13:00:00,Mace Head,8.5946,1,1,1,1,1,1,1.0
2020-04-02 13:30:00,Mace Head,8.5914,1,1,1,1,1,1,1.0
2020-04-02 14:00:00,Mace Head,8.597000000000001,1,1,1,1,1,1,1.0
2020-04-02 14:30:00,Mace Head,8.6034,1,1,1,1,1,1,1.0
2020-04-02 15:00:00,Mace Head,8.6251,1,1,1,1,1,1,1.0
2020-04-02 15:30:00,Mace Head,8.6448,1,1,1,1,1,1,1.0
2020-04-02 16:00:00,Mace Head,8.6341,1,1,1,1,1,1,1.0
2020-04-02 16:30:00,Mace Head,8.6202,1,1,1,1,1,1,1.0
2020-04-02 17:00:00,Mace Head,8.6299,1,1,1,1,1,1,1.0
2020-04-02 17:30:00,Mace Head,8.6437,1,1,1,1,1,1,1.0
2020-04-02 18:00:00,Mace Head,8.632,1,1,1,1,1,1,1.0
2020-04-02 18:30:00,Mace Head,8.6287,1,1,1,1,1,1,1.0
2020-04-02 19:00:00,Mace Head,8.6102,1,1,1,1,1,1,1.0
2020-04-02 19:30:00,Mace Head,8.6087,1,1,1,1,1,1,1.0
2020-04-02 20:00:00,Mace Head,8.6198,1,1,1,1,1,1,1.0
2020-04-02 20:30:00,Mace Head,8.6132,1,1,1,1,1,1,1.0
2020-04-02 21:00:00,Mace Head,8.6058,1,1,1,1,1,1,1.0
2020-04-02 21:30:00,Mace Head,8.5919,1,1,1,1,1,1,1.0
2020-04-02 22:00:00,Mace Head,8.595899000000001,1,1,1,1,1,1,1.0
2020-04-02 22:30:00,Mace Head,8.603,1,1,1,1,1,1,1.0
2020-04-02 23:00:00,Mace Head,8.597999,1,1,1,1,1,1,1.0
2020-04-02 23:30:00,Mace Head,8.591600999999999,1,1,1,1,1,1,1.0
2020-04-03 00:00:00,Mace Head,8.5885,1,1,1,1,1,1,1.0
2020-04-03 00:30:00,Mace Head,8.5824,1,1,1,1,1,1,1.0
2020-04-03 01:00:00,Mace Head,8.5781,1,1,1,1,1,1,1.0
2020-04-03 01:30:00,Mace Head,8.575,1,1,1,1,1,1,1.0
2020-04-03 02:00:00,Mace Head,8.5674,1,1,1,1,1,1,1.0
2020-04-03 02:30:00,Mace Head,8.564299,1,1,1,1,1,1,1.0
2020-04-03 03:00:00,Mace Head,8.5542,1,1,1,1,1,1,1.0
2020-04-03 03:30:00,Mace Head,8.5429,1,1,1,1,1,1,1.0
2020-04-03 04:00:00,Mace Head,8.5365,1,1,1,1,1,1,1.0
2020-04-03 04:30:00,Mace Head,8.529,1,1,1,1,1,1,1.0
2020-04-03 05:00:00,Mace Head,8.5248,1,1,1,1,1,1,1.0
2020-04-03 05:30:00,Mace Head,8.5202,1,1,1,1,1,1,1.0
2020-04-03 06:00:00,Mace Head,8.5163,1,1,1,1,1,1,1.0
2020-04-03 06:30:00,Mace Head,8.4962,1,1,1,1,1,1,1.0
2020-04-03 07:00:00,Mace Head,8.4875,1,1,1,1,1,1,1.0
2020-04-03 07:30:00,Mace Head,8.481,1,1,1,1,1,1,1.0
2020-04-03 08:00:00,Mace Head,8.5007,1,1,1,1,1,1,1.0
2020-04-03 08:30:00,Mace Head,8.503,1,1,1,1,1,1,1.0
2020-04-03 09:00:00,Mace Head,8.5079,1,1,1,1,1,1,1.0
2020-04-03 09:30:00,Mace Head,8.529800999999999,1,1,1,1,1,1,1.0
2020-04-03 10:00:00,Mace Head,8.5433,1,1,1,1,1,1,1.0
2020-04-03 10:30:00,Mace Head,8.5552,1,1,1,1,1,1,1.0
2020-04-03 11:00:00,Mace Head,8.601499,1,1,1,1,1,1,1.0
2020-04-03 11:30:00,Mace Head,8.649,1,1,1,1,1,1,1.0
2020-04-03 12:00:00,Mace Head,8.703301,1,1,1,1,1,1,1.0
2020-04-03 12:30:00,Mace Head,8.692799,1,1,1,1,1,1,1.0
2020-04-03 13:00:00,Mace Head,8.7217,1,1,1,1,1,1,1.0
2020-04-03 13:30:00,Mace Head,8.74,1,1,1,1,1,1,1.0
2020-04-03 14:00:00,Mace Head,8.7737,1,1,1,1,1,1,1.0
2020-04-03 14:30:00,Mace Head,8.7881,1,1,1,1,1,1,1.0
2020-04-03 15:00:00,Mace Head,8.7759,1,1,1,1,1,1,1.0
2020-04-03 15:30:00,Mace Head,8.7944,1,1,1,1,1,1,1.0
2020-04-03 16:00:00,Mace Head,8.8203,1,1,1,1,1,1,1.0
2020-04-03 16:30:00,Mace Head,8.8174,1,1,1,1,1,1,1.0
2020-04-03 17:00:00,Mace Head,8.8052,1,1,1,1,1,1,1.0
2020-04-03 17:30:00,Mace Head,8.8092,1,1,1,1,1,1,1.0
2020-04-03 18:00:00,Mace Head,8.807,1,1,1,1,1,1,1.0
2020-04-03 18:30:00,Mace Head,8.802301,1,1,1,1,1,1,1.0
2020-04-03 19:00:00,Mace Head,8.853,1,1,1,1,1,1,1.0
2020-04-03 19:30:00,Mace Head,8.8933,1,1,1,1,1,1,1.0
2020-04-03 20:00:00,Mace Head,8.8973,1,1,1,1,1,1,1.0
2020-04-03 20:30:00,Mace Head,8.862701,1,1,1,1,1,1,1.0
2020-04-03 21:00:00,Mace Head,8.8573,1,1,1,1,1,1,1.0
2020-04-03 21:30:00,Mace Head,8.8125,1,1,1,1,1,1,1.0
2020-04-03 22:00:00,Mace Head,8.7203,1,1,1,1,1,1,1.0
2020-04-03 22:30:00,Mace Head,8.711701,1,1,1,1,1,1,1.0
2020-04-03 23:00:00,Mace Head,8.7323,1,1,1,1,1,1,1.0
2020-04-03 23:30:00,Mace Head,8.7275,1,1,1,1,1,1,1.0
2020-04-04 00:00:00,Mace Head,8.7311,1,1,1,1,1,1,1.0
2020-04-04 00:30:00,Mace Head,8.7057,1,1,1,1,1,1,1.0
2020-04-04 01:00:00,Mace Head,8.8393,1,1,1,1,1,1,1.0
2020-04-04 01:30:00,Mace Head,8.8026,1,1,1,1,1,1,1.0
2020-04-04 02:00:00,Mace Head,8.7555,1,1,1,1,1,1,1.0
2020-04-04 02:30:00,Mace Head,8.7541,1,1,1,1,1,1,1.0
2020-04-04 03:00:00,Mace Head,8.7522,1,1,1,1,1,1,1.0
2020-04-04 03:30:00,Mace Head,8.7513,1,1,1,1,1,1,1.0
2020-04-04 04:00:00,Mace Head,8.7443,1,1,1,1,1,1,1.0
2020-04-04 04:30:00,Mace Head,8.742600999999999,1,1,1,1,1,1,1.0
2020-04-04 05:00:00,Mace Head,8.7334,1,1,1,1,1,1,1.0
2020-04-04 05:30:00,Mace Head,8.725,1,1,1,1,1,1,1.0
2020-04-04 06:00:00,Mace Head,8.721,1,1,1,1,1,1,1.0
2020-04-04 06:30:00,Mace Head,8.7136,1,1,1,1,1,1,1.0
2020-04-04 07:00:00,Mace Head,8.7158,1,1,1,1,1,1,1.0
2020-04-04 07:30:00,Mace Head,8.7144,1,1,1,1,1,1,1.0
2020-04-04 08:00:00,Mace Head,8.7032,1,1,1,1,1,1,1.0
2020-04-04 08:30:00,Mace Head,8.697699,1,1,1,1,1,1,1.0
2020-04-04 09:00:00,Mace Head,8.707,1,1,1,1,1,1,1.0
2020-04-04 09:30:00,Mace Head,8.7027,1,1,1,1,1,1,1.0
2020-04-04 10:00:00,Mace Head,8.6986,1,1,1,1,1,1,1.0
2020-04-04 10:30:00,Mace Head,8.7034,1,1,1,1,1,1,1.0
2020-04-04 11:00:00,Mace Head,8.7151,1,1,1,1,1,1,1.0
2020-04-04 11:30:00,Mace Head,8.7233,1,1,1,1,1,1,1.0
2020-04-04 12:00:00,Mace Head,8.7199,1,1,1,1,1,1,1.0
2020-04-04 12:30:00,Mace Head,8.7253,1,1,1,1,1,1,1.0
2020-04-04 13:00:00,Mace Head,8.7318,1,1,1,1,1,1,1.0
2020-04-04 13:30:00,Mace Head,8.7313,1,1,1,1,1,1,1.0
2020-04-04 14:00:00,Mace Head,8.7424,1,1,1,1,1,1,1.0
2020-04-04 14:30:00,Mace Head,8.755999000000001,1,1,1,1,1,1,1.0
2020-04-04 15:00:00,Mace Head,8.781201,1,1,1,1,1,1,1.0
2020-04-04 15:30:00,Mace Head,8.784799000000001,1,1,1,1,1,1,1.0
2020-04-04 16:00:00,Mace Head,8.8125,1,1,1,1,1,1,1.0
2020-04-04 16:30:00,Mace Head,8.7893,1,1,1,1,1,1,1.0
2020-04-04 17:00:00,Mace Head,8.807901,1,1,1,1,1,1,1.0
2020-04-04 17:30:00,Mace Head,8.8131,1,1,1,1,1,1,1.0
2020-04-04 18:00:00,Mace Head,8.823,1,1,1,1,1,1,1.0
2020-04-04 18:30:00,Mace Head,8.821999,1,1,1,1,1,1,1.0
2020-04-04 19:00:00,Mace Head,8.8145,1,1,1,1,1,1,1.0
2020-04-04 19:30:00,Mace Head,8.8042,1,1,1,1,1,1,1.0
2020-04-04 20:00:00,Mace Head,8.781299,1,1,1,1,1,1,1.0
2020-04-04 20:30:00,Mace Head,8.7854,1,1,1,1,1,1,1.0
2020-04-04 21:00:00,Mace Head,8.785,1,1,1,1,1,1,1.0
2020-04-04 21:30:00,Mace Head,8.772101,1,1,1,1,1,1,1.0
2020-04-04 22:00:00,Mace Head,8.7737,1,1,1,1,1,1,1.0
2020-04-04 22:30:00,Mace Head,8.7745,1,1,1,1,1,1,1.0
2020-04-04 23:00:00,Mace Head,8.7753,1,1,1,1,1,1,1.0
2020-04-04 23:30:00,Mace Head,8.7625,1,1,1,1,1,1,1.0
2020-04-05 00:00:00,Mace Head,8.757,1,1,1,1,1,1,1.0
2020-04-05 00:30:00,Mace Head,8.7569,1,1,1,1,1,1,1.0
2020-04-05 01:00:00,Mace Head,8.7596,1,1,1,1,1,1,1.0
2020-04-05 01:30:00,Mace Head,8.7645,1,1,1,1,1,1,1.0
2020-04-05 02:00:00,Mace Head,8.7745,1,1,1,1,1,1,1.0
2020-04-05 02:30:00,Mace Head,8.7738,1,1,1,1,1,1,1.0
2020-04-05 03:00:00,Mace Head,8.7688,1,1,1,1,1,1,1.0
2020-04-05 03:30:00,Mace Head,8.7705,1,1,1,1,1,1,1.0
2020-04-05 04:00:00,Mace Head,8.770700999999999,1,1,1,1,1,1,1.0
2020-04-05 04:30:00,Mace Head,8.7689,1,1,1,1,1,1,1.0
2020-04-05 05:00:00,Mace Head,8.7635,1,1,1,1,1,1,1.0
2020-04-05 05:30:00,Mace Head,8.7607,1,1,1,1,1,1,1.0
2020-04-05 06:00:00,Mace Head,8.7563,1,1,1,1,1,1,1.0
2020-04-05 06:30:00,Mace Head,8.7569,1,1,1,1,1,1,1.0
2020-04-05 07:00:00,Mace Head,8.758,1,1,1,1,1,1,1.0
2020-04-05 07:30:00,Mace Head,8.7582,1,1,1,1,1,1,1.0
2020-04-05 08:00:00,Mace Head,8.760899,1,1,1,1,1,1,1.0
2020-04-05 08:30:00,Mace Head,8.7618,1,1,1,1,1,1,1.0
2020-04-05 09:00:00,Mace Head,8.7626,1,1,1,1,1,1,1.0
2020-04-05 09:30:00,Mace Head,8.7646,1,1,1,1,1,1,1.0
2020-04-05 10:00:00,Mace Head,8.772,1,1,1,1,1,1,1.0
2020-04-05 10:30:00,Mace Head,8.7743,1,1,1,1,1,1,1.0
2020-04-05 11:00:00,Mace Head,8.7775,1,1,1,1,1,1,1.0
2020-04-05 11:30:00,Mace Head,8.7815,1,1,1,1,1,1,1.0
2020-04-05 12:00:00,Mace Head,8.8069,1,1,1,1,1,1,1.0
2020-04-05 12:30:00,Mace Head,8.8308,1,1,1,1,1,1,1.0
2020-04-05 13:00:00,Mace Head,8.826,1,1,1,1,1,1,1.0
2020-04-05 13:30:00,Mace Head,8.8308,1,1,1,1,1,1,1.0
2020-04-05 14:00:00,Mace Head,8.8375,1,1,1,1,1,1,1.0
2020-04-05 14:30:00,Mace Head,8.8597,1,1,1,1,1,1,1.0
2020-04-05 15:00:00,Mace Head,8.8688,1,1,1,1,1,1,1.0
2020-04-05 15:30:00,Mace Head,8.8841,1,1,1,1,1,1,1.0
2020-04-05 16:00:00,Mace Head,8.8892,1,1,1,1,1,1,1.0
2020-04-05 16:30:00,Mace Head,8.890099000000001,1,1,1,1,1,1,1.0
2020-04-05 17:00:00,Mace Head,8.8927,1,1,1,1,1,1,1.0
2020-04-05 17:30:00,Mace Head,8.9014,1,1,1,1,1,1,1.0
2020-04-05 18:00:00,Mace Head,8.8983,1,1,1,1,1,1,1.0
2020-04-05 18:30:00,Mace Head,8.8955,1,1,1,1,1,1,1.0
2020-04-05 19:00:00,Mace Head,8.8931,1,1,1,1,1,1,1.0
2020-04-05 19:30:00,Mace Head,8.8854,1,1,1,1,1,1,1.0
2020-04-05 20:00:00,Mace Head,8.8748,1,1,1,1,1,1,1.0
